SAP Num,Manufacturer part no.,Base model code,Processor,Memory,HDD,Graphics,Mouse and Trackpad,Keyboard Options,Power,Colour,Stock,ALP,DAC
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8849.17,8449.23
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",128GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,8931.67,8529.43
5240991,Z0UR_2000415082_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,9782.5,9502.86
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,9824.17,9542.96
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,9906.67,9623.16
5240984,Z0UR_2000415068_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10195,9903.86
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10236.67,9943.96
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10319.17,10024.16
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10307.5,10013.14
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10349.17,10053.24
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,1TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10431.67,10133.44
5243167,Z0UR_2000415166_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10082.5,9794.59
5395870,Z0UR_2000446622_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10124.17,9834.69
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10206.67,9914.89
5243163,Z0UR_2000415162_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10495,10195.59
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10536.67,10235.69
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10619.17,10315.89
5419262,Z0UR_2000452471_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10607.5,10304.87
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10649.17,10344.97
5281020,Z0UR_2000423189_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,2TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10731.67,10425.17
5346421,Z0UR_2000434877_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10682.5,10232.68
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10724.17,10272.78
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 56 with 8GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,10806.67,10352.98
5403051,Z0UR_2000447002_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,11095,10633.68
5457947,Z0UR_2000461979_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,11136.67,10673.78
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64 with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,11219.17,10753.98
5351679,Z0UR_2000437528_CTO,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,11207.5,10742.96
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,11249.17,10783.06
,NOT YET CONFIGURED,MQ2Y2B/A,"2.3GHz 18-core Intel Xeon W processor, Turbo Boost up to 4.3GHz",256GB 2666MHz DDR4 ECC memory,4TB SSD,Radeon Pro Vega 64X with 16GB of HBM2 memory,Magic Mouse 2 + Magic Trackpad 2 - Space Grey,Apple Magic Keyboard with numeric keypad (British) / User's Guide (English) - Space Grey,UK Power Supply,Space Grey,0,11331.67,10863.26
